id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
154,,8,0,0,10,2,1,2,0,1,0,255,15,255,86,4386.394,"?fredo?",L,10,87,128,0.069,-0.35,-0.203,1.889,0.059,1.849,-36.594,19.771,89,8,3,2,-15.187,400,0,0,0,2,6,L,"Pring__",174.8,91.089,0.455,3,74,W,Y,1,4387.371,255,190,108,125,65,145,126,100.879,67.207,0.011,0.848,-20.602,0.59,0,0.521,520.052,-123.078,-272.76,,,,,,,,,0,0,,,,,,,,,,,,,4401.435,,,,,,,,,,,,,,,,,,,,,,,,,-0.264,-38.122,0.045,-17.183,-21.376,-49.846,-0.318,-59.361,20.194,-44.76,13.549,-59.552,47.779,-99.145,2.805,-113.218,-41.234,-101.02,-0.097,-37.331,,"kneesohime",0.054,-17.366,,"にゃんこ65K",-21.025,-49.931,,"Metalu",-2.536,-59.812,,"Parottey",19.753,-44.36,,"CoalCat",13.509,-59.417,,"あくせる",47.759,-99.165,,"「yune」",2.804,-113.217,,"Gonyong",-41.272,-101.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",4390.837,,,0,""
155,,8,0,0,10,2,2,2,0,1,0,255,15,255,87,4403.426,"?fredo?",L,6,52,97,-2.746,-0.541,-0.265,1.735,-0.227,1.308,-36.594,8.744,57,43,0,4,-440.909,0,0,0,0,2,6,L,"Pring__",174.8,91.089,0.455,,74,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,4407.298,,4406.249,2,,578,0,,,,,,,,,,,,,,,,,,,-0.267,-38.078,0.079,-17.119,-21.154,-50.245,-2.563,-60.635,19.669,-44.498,13.561,-59.762,47.878,-97.467,2.75,-114.207,-42.869,-100.582,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",4406.808,,,0,""
156,SIDE,8,0,0,10,2,2,2,0,1,0,255,15,255,,4411.93,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
157,,9,1,0,10,0,0,0,0,0,0,255,255,255,54,4452.082,"Ainy4／あいにゃ",R,32,79,129,0.08,0,0.121,1.71,-0.365,1.513,-36.955,25.135,92,8,0,2,247.781,-91.415,-13.356,0,0,2,1,R,"kneesohime",190,84.513,0.501,3,74,W,Y,1,4453.201,255,112,133,102,60,145,105,114.197,-56.378,-0.008,1.042,-20.352,-0.12,0,0.292,425.22,369.099,207.253,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.194,-37.964,0.024,-17.328,-21.218,-47.086,-13.884,-64.57,23.253,-51.991,10.142,-65.869,52.056,-102.172,-7.089,-115.869,-47.991,-94.836,0.048,-37.592,,"IbikiKai_JP",0.018,-17.335,,"레이나2",-21.021,-47.127,,"눈꽃",-13.88,-64.548,,"_이누_",22.687,-52.192,,"sano jpn",10.378,-65.805,,"Pring__",51.988,-102.319,,"Amellaid",-7.143,-115.839,,"Dοpi",-47.997,-94.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
158,,9,1,0,10,0,1,0,0,0,0,255,255,255,55,4474.992,"Ainy4／あいにゃ",R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,R,"kneesohime",190,84.513,0.501,,74,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.156,-38.083,0.01,-17.377,-21.414,-46.828,-14.766,-63.986,23.383,-53.365,9.266,-66.436,51.446,-102.475,-7.841,-116.238,-45.73,-89.959,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
159,,9,1,0,10,1,1,0,0,0,0,255,255,255,56,4495.099,"Ainy4／あいにゃ",R,29,84,136,-0.281,0.895,0.251,1.855,0.238,1.981,-36.955,31.53,95,5,0,0,-250,-200,-3.579,0,0,2,1,R,"kneesohime",190,84.513,0.501,,74,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.124,-37.977,0.021,-17.318,-21.534,-46.758,-14.502,-64.304,22.641,-51.579,9.355,-66.28,51.434,-102.478,-8.54,-117.223,-46.776,-91.584,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
160,,9,1,0,10,1,2,0,0,0,0,255,255,255,57,4514.072,"Ainy4／あいにゃ",R,3,82,108,-2.557,-0.022,0.124,1.731,-0.236,1.605,-36.955,31.221,93,7,0,4,-445.541,0,-11.158,0,0,2,1,R,"kneesohime",190,84.513,0.501,,74,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,4516.887,2,,578,0,,,,,,,,,,,,,,,,,,,-0.279,-37.875,-0.005,-17.344,-21.528,-46.898,-14.853,-64.298,22.519,-51.373,9.06,-66.632,51.441,-102.461,-6.413,-118.905,-47.398,-86.829,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
161,,9,1,0,10,0,0,1,0,0,0,255,255,255,58,4536.258,"Ainy4／あいにゃ",R,26,80,130,0.804,1.583,0.338,1.984,0.643,2.4,-36.955,42.449,90,10,0,1,-191.992,-200,-14.02,0,0,3,6,R,"あくせる",190,89.801,0.5,,74,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.078,-38.029,-0.008,-17.425,-21.339,-46.59,-14.666,-64.253,23.604,-51.759,11.205,-65.679,52.1,-104.906,-5.325,-115.638,-46.689,-89.541,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
162,,9,1,0,10,1,0,1,0,0,0,255,255,255,59,4552.198,"Ainy4／あいにゃ",R,29,90,140,0.659,-0.359,0.336,1.614,0.631,1.201,-36.955,22.853,51,49,0,0,-250,-200,19.636,0,0,3,6,R,"あくせる",190,89.801,0.5,,74,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037,-37.985,0.002,-17.347,-21.316,-46.411,-14.616,-64.464,23.681,-51.757,11.163,-65.336,52.099,-104.904,-6.234,-115.695,-47.728,-90.318,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
163,,9,1,0,10,1,1,1,0,0,0,255,255,255,60,4572.271,"Ainy4／あいにゃ",R,32,81,132,4.524,-0.31,0.082,1.595,-0.549,1.142,-36.955,21.308,45,55,0,2,177.035,-101.064,-18.044,0,0,3,6,R,"あくせる",190,89.801,0.5,0,74,W,Y,1,4573.376,255,123,169,104,53,145,128,1.053,24.858,-0.117,0.762,-19.936,0.2,0,0.216,31.75,599.133,-5.577,4572.987,-11.192,-42.104,4575.81,8,-38.458,0.06,-92.281,1,0,,4579.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4587.594,4,,,-0.224,-37.913,-0.233,-17.251,-21.529,-46.98,-14.116,-64.734,24.194,-51.524,10.861,-65.617,52.075,-104.882,-6.161,-115.835,-51.506,-90.798,0.122,-37.49,,"IbikiKai_JP",-0.327,-17.472,,"레이나2",-21.206,-47.005,76,"눈꽃",-12.488,-65.086,,"_이누_",24.172,-51.483,66,"sano jpn",10.764,-65.552,,"Pring__",52.055,-104.837,,"Amellaid",-6.169,-115.823,,"Dοpi",-53.846,-92.042,104,4591.1,0.247,-38.838,,,,4580.315,-19.46,-40.933,,,,4586.335,21.671,-39.934,,,,,,,,,,4576.826,-39.241,-92.47,,,,,,,4583.822,-18.044,-39.92,,,,4589.903,17.322,-40.457,,,,,,,,,,4578.044,-35.181,-87.167,"",2,0,"Dοpi",,,,208,""
164,,9,1,0,10,0,0,1,1,0,0,6,255,255,61,4608.282,"Ainy4／あいにゃ",R,29,76,126,0.3,1.046,0.294,1.882,0.437,2.069,-36.955,45.538,96,4,0,2,-191.047,-188.808,-20.411,0,0,4,2,R,"にゃんこ65K",190,91.072,0.596,5,74,W,Y,0,4609.368,148,84,104,48,46,145,132,29.917,-36.419,0.042,1.396,-19.997,0.63,0,0.263,483.294,295.513,197.734,4614.487,67.97,-125.282,,,,,,0,0,,4616.726,4621.79,4626.928,4632.093,4614.647,4619.734,4625.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.101,-38,-0.008,-17.415,-20.993,-42.223,-11.221,-58.979,23.905,-51.817,10.046,-59.128,52.165,-103.378,-7.728,-109.545,-55.32,-96.759,0.085,-37.684,,"IbikiKai_JP",0.002,-17.445,,"레이나2",-20.491,-45.74,,"눈꽃",-10.198,-59.162,,"_이누_",24.088,-53.098,,"sano jpn",10.152,-59.097,,"Pring__",52.16,-103.378,,"Amellaid",-7.718,-109.538,,"Dοpi",-55.323,-96.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",4,0,"",4614.647,4619.734,4625.207,0,""
165,,9,1,2,10,0,0,1,0,0,0,255,255,255,62,4654.452,"Ainy4／あいにゃ",R,27,99,140,-1.351,-1.411,0.055,1.428,-0.675,0.6,-36.955,11.035,44,56,0,1,59.296,-137.697,-3.414,0,0,5,4,R,"Parottey",190,84,0.442,,74,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.139,-37.946,0.021,-17.337,-21.308,-46.93,-13.139,-64.811,25,-52.447,12.359,-65.184,52.989,-105.302,-5.512,-111.643,-50.346,-93.188,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
166,,9,1,2,10,1,0,1,0,0,0,255,255,255,63,4674.542,"Ainy4／あいにゃ",R,10,77,118,82.051,0.959,0.193,1.747,-0.033,1.632,-36.955,22.712,92,8,0,2,0,400,15.084,0,0,5,4,R,"Parottey",190,84,0.442,3,74,W,Y,1,4675.724,255,106,89,86,53,145,122,-30,32.583,-0.105,0.668,-20.597,0.78,0,0.645,-429.328,366.705,202.99,4674.343,-0.833,-21.732,4675.954,2,-16.231,2.045,-46.075,0,0,,4681.544,,,,,,,,,,,,,4679.593,5,,147,0,,,,,,,,,,,4678.929,2,,,,,,,-0.115,-38.019,-0.06,-17.447,-21.358,-46.957,-13.451,-64.43,24.982,-52.479,11.194,-65.086,52.874,-105.136,-5.448,-110.955,-48.176,-87.888,0.199,-37.615,,"IbikiKai_JP",-0.107,-17.543,,"레이나2",-21.098,-46.897,85,"눈꽃",-13.451,-64.251,,"_이누_",24.982,-52.473,,"sano jpn",11.218,-64.337,,"Pring__",52.975,-105.304,,"Amellaid",-5.246,-110.935,,"Dοpi",-48.176,-87.891,,4681.591,-0.999,-38.645,,,,4677.258,-16.814,-46.911,,,,,,,,,,,,,,,,,,,,,,,,,4680.599,-18.066,-39.689,,,,,,,,,,,,,,,,,,,"",2,0,"레이나2",,,,64,""
167,,9,1,2,10,0,0,2,0,0,0,255,255,255,64,4700.469,"Ainy4／あいにゃ",R,32,78,129,-0.52,-0.927,0.215,1.713,-0.495,1.015,-36.955,32.568,87,13,0,2,166.219,-47.189,-7.44,0,0,6,5,R,"CoalCat",169.5,82.838,0.435,3,74,W,Y,1,4701.588,255,173,106,90,66,145,80,30.258,50.353,-0.152,0.889,-22.261,1,0,0.682,-113.52,441.614,389.987,4703.154,-40.799,-50.96,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.179,-37.984,0.007,-17.335,-21.206,-46.612,-14.637,-63.862,22.564,-49.591,11.211,-65.369,47.9,-99.921,-7.8,-113.07,-45.784,-86.678,0.21,-37.276,,"IbikiKai_JP",-0.016,-17.383,,"레이나2",-20.924,-46.699,,"눈꽃",-10.704,-65.808,,"_이누_",22.305,-49.814,,"sano jpn",11.416,-66.701,,"Pring__",47.909,-99.945,,"Amellaid",-7.951,-113.007,,"Dοpi",-45.621,-86.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
168,,9,1,2,10,0,1,2,0,0,0,255,255,255,65,4720.079,"Ainy4／あいにゃ",R,14,83,107,1.146,-0.674,0.106,1.79,-0.292,1.742,-36.955,15.015,89,11,0,2,379.786,312.348,33.725,0,0,6,5,R,"CoalCat",169.5,82.838,0.435,5,74,W,Y,1,4721.28,255,113,135,108,59,145,82,29.316,8.857,0.34,0.821,-22.216,1,0,0.623,-125.028,506.984,-295.526,4724.587,-16.754,-87.133,4725.365,7,-18.069,0.697,-90.285,1,0,,4726.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.115,-37.918,0.052,-17.396,-21.172,-46.697,-14.576,-63.917,23.357,-52.155,10.653,-63.019,47.813,-98.986,-7.967,-111.382,-43.206,-87.388,0.158,-37.445,,"IbikiKai_JP",0.077,-17.477,,"레이나2",-20.934,-46.745,,"눈꽃",-14.067,-64.116,,"_이누_",23.357,-52.067,,"sano jpn",10.487,-61.588,64,"Pring__",47.814,-98.986,,"Amellaid",-7.084,-111.65,95,"Dοpi",-43.652,-87.878,,4734.523,0.076,-38.609,,,,,,,,,,,,,4729.651,-0.342,-59.961,,,,4726.621,-18.058,-91.342,,,,,,,,,,,,,,,,,,,4733.171,-0.427,-57.39,,,,4728.352,-14.094,-79.929,,,,"",2,0,"Amellaid",,,,257,""
169,,9,1,2,10,0,0,2,1,0,0,5,255,255,66,4754.454,"Ainy4／あいにゃ",R,14,76,103,1.449,-0.598,0.154,1.805,-0.143,1.776,-36.955,25.471,96,4,0,0,365.589,312.348,7.408,0,0,7,3,L,"Metalu",173.6,82.749,0.433,,74,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,4755.855,,,,,,,,,,,,,,,,,,,,,,,,,,-0.038,-38.02,0.012,-17.361,-21.644,-46.201,-11.177,-64.593,24.229,-49.678,13.958,-64.648,55.607,-99.787,0.414,-109.507,-40.316,-97.343,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4758.632,-0.266,-38.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
170,,9,1,2,10,0,1,2,1,0,0,5,255,255,67,4775.546,"Ainy4／あいにゃ",R,28,82,133,-0.517,1.454,0.134,1.943,-0.308,2.325,-36.955,36.987,92,8,0,1,52.148,-97.116,-1.081,0,0,7,3,L,"Metalu",173.6,82.749,0.433,,74,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,4779.698,,,,,,,,,,,,,,,,,,,,,,,,,,4780.075,3,,,,,-0.336,-37.682,-0.056,-17.407,-20.244,-41.446,-7.688,-63.379,24.301,-48.764,14.031,-64.095,55.596,-99.787,-2.159,-109.019,-39.069,-89.831,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4783.662,0.009,-38.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",4779.698,,,0,""
171,,9,1,2,10,1,1,2,0,1,0,255,5,255,68,4802.219,"Ainy4／あいにゃ",R,28,83,134,-1.819,-0.123,0.017,1.699,-0.851,1.46,-36.955,17.954,51,49,0,2,38.687,-62.937,-0.168,0,0,7,3,L,"Metalu",173.6,82.749,0.433,3,74,W,Y,1,4803.312,156,40,69,80,21,140,79,-12.474,4.242,-0.37,0.79,-20.566,-1,0,0.242,-166.242,527.471,-232.677,4801.731,-0.617,-23.632,4802.721,0,-1.696,0.179,-35.944,0,0,,,,,,,,,4808.363,4813.53,,,4802.379,,4807.243,7,,147,0,,,,,,,,,,,,,,,,,,,-0.3,-37.758,-0.004,-17.443,-21.449,-46.886,-7.121,-63.682,23.62,-49.213,12.474,-60.769,53.513,-101.774,-0.558,-111.088,-44.664,-92.547,-0.105,-37.252,118,"IbikiKai_JP",-0.046,-17.569,,"레이나2",-20.898,-47.062,,"눈꽃",-6.643,-62.717,,"_이누_",23.433,-48.778,,"sano jpn",12.497,-60.727,,"Pring__",53.51,-101.772,,"Amellaid",-0.598,-111.085,,"Dοpi",-43.095,-88.94,,4804.495,-1.516,-35.916,,,,4806.632,-19.202,-39.463,,,,,,,,,,,,,,,,,,,4805.961,-7.395,-39.378,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,"Ainy4／あいにゃ",,4808.363,4813.53,64,""
172,END,9,0,2,10,0,0,0,0,0,0,255,255,255,,4957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""schemaVersion"":6,""gameTimeZeroUtc"":""2026-08-04T13:05:57.204Z"",""exportedAtUtc"":""2026-08-04T14:28:34.204Z"",""teamNameA"":""Red"",""teamNameB"":""Blue""}"
